ID_PE;COD_NI;ID_MAT;COD_EST;ID_SEX;COD_PRO;ED_EST;N1;N2
54;13;185;25468;2;06;27;8;10
56;12;179;25514;2;18;28;8;10
54;13;182;25468;2;06;27;8;10
54;13;183;25468;2;06;27;8;10
54;13;184;25468;2;06;27;8;9
53;11;165;25949;2;06;25;6;7
53;11;167;25949;2;06;25;7;9
53;11;166;25949;2;06;25;7;9
53;11;169;25949;2;06;25;5;8
54;12;179;25949;2;06;25;8;10
54;12;177;25949;2;06;25;7;10
54;12;178;25949;2;06;25;8;10
55;9;72;25950;2;21;28;6;7
56;11;163;25953;2;07;28;6;7
54;10;102;25951;2;23;24;7;7
54;12;180;25382;2;06;30;8;8
54;12;179;25382;2;06;30;8;10
54;12;178;25382;2;06;30;8;10
53;11;163;25382;2;06;30;5;10
53;11;169;25382;2;06;30;6;9
53;11;166;25382;2;06;30;7;10
53;11;165;25382;2;06;30;7;6
53;11;164;25382;2;06;30;7;10
53;11;167;25382;2;06;30;7;8
54;12;177;25382;2;06;30;8;10
56;11;165;25953;2;07;28;3;9
55;13;181;25382;2;06;31;8;10
56;11;167;25544;2;06;36;6;8
56;13;185;25948;2;06;26;8;9
56;13;184;25948;2;06;26;8;8
55;12;178;25948;2;06;26;8;9
55;12;179;25948;2;06;26;8;9
56;13;183;25948;2;06;26;8;9
56;13;182;25948;2;06;26;8;9
56;13;181;25948;2;06;26;8;9
55;12;180;25948;2;06;26;8;9
55;12;177;25948;2;06;26;8;8
58;13;182;25561;2;06;30;7;7
56;11;164;25953;2;07;28;6;9
54;13;184;25523;2;06;28;8;8
58;13;184;25953;2;07;29;8;7
57;12;179;25953;2;07;29;8;9
58;13;181;25953;2;07;29;8;8
57;12;176;25953;2;07;29;7;7
57;12;177;25953;2;07;29;8;7
57;12;178;25953;2;07;29;8;8
57;12;180;25953;2;07;29;8;8
56;11;169;25953;2;07;28;8;9
56;11;167;25953;2;07;28;4;7
56;11;166;25953;2;07;28;6;8
54;12;176;25382;2;06;30;8;10
53;12;180;25468;2;06;27;8;10
54;10;135;25951;2;23;24;7;9
54;13;182;25523;2;06;28;7;10
54;13;181;25523;2;06;28;7;10
54;11;169;25948;2;06;25;7;10
54;11;167;25948;2;06;25;5;10
54;11;166;25948;2;06;25;7;7
54;11;165;25948;2;06;25;6;7
55;12;176;25948;2;06;26;8;9
55;13;184;25382;2;06;31;7;10
55;13;183;25382;2;06;31;8;8
55;13;185;25382;2;06;31;8;10
55;13;182;25382;2;06;31;8;10
53;12;178;25468;2;06;27;8;10
53;12;177;25626;2;06;25;7;8
55;9;72;25946;2;06;37;3;8
56;12;177;25951;2;23;25;6;8
56;12;180;25951;2;23;25;8;8
56;12;176;25951;2;23;25;8;9
56;12;178;25951;2;23;25;8;8
53;8;71;25950;2;21;27;6;7
53;8;79;25950;2;21;27;7;8
53;8;62;25950;2;21;27;2;6
58;11;169;25950;2;21;29;5;8
58;11;167;25950;2;21;29;5;6
57;13;183;25951;2;23;26;8;8
58;11;165;25950;2;21;29;6;7
57;13;185;25951;2;23;26;8;8
58;11;164;25950;2;21;29;6;7
53;10;102;25702;2;17;26;7;10
58;11;163;25950;2;21;29;5;6
53;12;179;25468;2;06;27;8;10
55;9;33;25946;2;06;37;6;5
58;10;98;25946;2;06;38;6;6
56;9;33;25946;2;06;37;6;7
58;10;102;25946;2;06;38;6;9
58;10;106;25946;2;06;38;7;8
58;10;111;25946;2;06;38;6;7
58;10;135;25946;2;06;38;6;10
58;11;166;25950;2;21;29;6;7
57;9;33;25946;2;06;38;6;7
54;10;98;25951;2;23;24;6;9
54;10;106;25951;2;23;24;7;9
54;10;111;25951;2;23;24;7;7
53;9;33;25951;2;23;24;7;6
53;9;72;25951;2;23;24;6;6
55;11;169;25951;2;23;25;6;9
55;11;165;25951;2;23;25;7;6
55;11;166;25951;2;23;25;5;8
55;11;164;25951;2;23;25;7;7
55;11;163;25951;2;23;25;7;9
56;12;179;25951;2;23;25;8;8
57;13;184;25951;2;23;26;6;8
54;13;183;25523;2;06;28;8;8
54;8;71;25946;2;06;36;6;6
54;8;79;25946;2;06;36;3;7
54;8;62;25946;2;06;36;4;6
59;11;164;25946;2;06;39;7;9
59;11;163;25946;2;06;39;6;6
59;11;165;25946;2;06;39;5;9
59;11;169;25946;2;06;39;7;9
59;11;166;25946;2;06;39;8;9
59;11;167;25946;2;06;39;5;9
57;13;181;25951;2;23;26;8;8
57;13;182;25951;2;23;26;7;9
55;11;167;25951;2;23;25;5;9
53;12;178;25547;2;02;27;8;9
53;12;177;25468;2;06;27;8;10
56;9;33;25954;2;10;27;5;7
57;10;111;25954;2;10;28;6;5
57;10;106;25954;2;10;28;3;4
54;13;181;25547;2;02;27;7;9
54;13;182;25547;2;02;27;8;8
54;13;185;25547;2;02;27;8;9
54;13;184;25547;2;02;27;8;8
54;13;183;25547;2;02;27;8;8
53;12;177;25547;2;02;27;8;8
54;8;79;25954;2;10;26;4;7
53;12;176;25547;2;02;27;7;9
54;8;71;25954;2;10;26;5;7
53;12;179;25547;2;02;27;8;9
59;13;183;25544;2;06;38;8;8
59;13;185;25544;2;06;38;7;7
59;13;181;25544;2;06;38;8;8
57;10;102;25954;2;10;28;6;5
56;9;33;25332;2;18;32;0;5
56;9;72;25332;2;18;32;0;2
55;8;79;25332;2;18;32;2;8
55;8;71;25332;2;18;32;5;7
58;9;33;25332;2;18;33;6;5
58;9;72;25332;2;18;33;5;7
53;12;180;25547;2;02;27;8;8
56;11;166;25561;2;06;29;4;8
53;7;51;25946;2;06;36;5;7
58;13;185;25561;2;06;30;8;9
56;11;165;25561;2;06;29;5;5
56;11;163;25561;2;06;29;7;9
56;11;169;25561;2;06;29;7;10
55;8;79;25236;2;06;30;7;8
54;7;51;25236;2;06;29;6;6
54;7;31;25236;2;06;29;6;8
58;10;106;25954;2;10;28;7;8
55;8;71;25236;2;06;30;4;7
53;10;98;25514;2;18;27;7;8
56;11;167;25561;2;06;29;5;8
56;11;164;25561;2;06;29;6;9
53;13;181;25558;2;06;27;8;10
53;13;184;25558;2;06;27;7;10
53;13;183;25558;2;06;27;7;9
53;13;182;25558;2;06;27;8;10
53;13;185;25558;2;06;27;8;10
54;7;70;25236;2;06;29;5;6
59;11;169;25954;2;10;29;5;9
59;11;167;25954;2;10;29;6;8
54;8;62;25954;2;10;26;4;8
55;8;62;25236;2;06;30;5;6
53;8;62;25953;2;07;27;5;8
58;12;177;25544;2;06;37;8;8
58;12;176;25544;2;06;37;8;9
58;12;178;25544;2;06;37;8;8
56;11;166;25544;2;06;36;7;9
56;11;165;25544;2;06;36;6;7
55;10;102;25953;2;07;28;5;7
53;13;182;25340;2;18;28;8;10
53;13;181;25340;2;18;28;8;10
53;13;183;25340;2;18;28;7;8
53;13;185;25340;2;18;28;8;10
53;10;111;25514;2;18;27;8;9
55;10;106;25953;2;07;28;6;10
56;11;169;25544;2;06;36;6;9
55;10;135;25953;2;07;28;5;7
53;8;71;25953;2;07;27;6;7
53;8;79;25953;2;07;27;6;9
55;10;111;25953;2;07;28;5;8
54;9;33;25953;2;07;27;5;8
54;9;72;25953;2;07;27;3;6
58;13;183;25953;2;07;29;8;8
58;13;182;25953;2;07;29;7;7
58;13;185;25953;2;07;29;8;9
54;13;185;25523;2;06;28;8;8
58;13;184;25561;2;06;30;7;7
53;13;184;25340;2;18;28;7;10
55;10;135;25544;2;06;36;5;8
53;12;176;25468;2;06;27;8;10
53;10;135;25514;2;18;27;7;10
59;12;177;25950;2;21;30;8;9
53;12;177;25523;2;06;28;8;8
53;12;176;25523;2;06;28;8;9
53;12;180;25523;2;06;28;8;8
53;12;179;25523;2;06;28;8;8
53;12;178;25523;2;06;28;8;9
57;10;135;25954;2;10;28;7;10
59;13;182;25544;2;06;38;8;9
59;13;184;25544;2;06;38;8;8
58;12;180;25544;2;06;37;8;8
55;10;98;25544;2;06;36;7;9
56;11;164;25544;2;06;36;7;9
55;10;106;25544;2;06;36;7;5
55;10;111;25544;2;06;36;4;7
53;9;33;25544;2;06;35;7;7
53;9;72;25544;2;06;35;5;7
54;9;72;25544;2;06;35;5;7
57;10;98;25954;2;10;28;7;7
56;9;72;25954;2;10;27;5;6
55;10;98;25953;2;07;28;8;9
58;12;179;25544;2;06;37;7;7
56;11;163;25544;2;06;36;8;9
53;10;102;25514;2;18;27;7;6
55;10;102;25544;2;06;36;5;6
53;12;176;25887;2;17;26;7;10
54;13;182;25817;2;06;25;8;10
54;13;181;25817;2;06;25;8;10
54;13;185;25817;2;06;25;8;10
53;12;178;25817;2;06;25;8;10
53;12;176;25817;2;06;25;8;10
53;12;179;25817;2;06;25;8;10
53;12;180;25817;2;06;25;8;10
53;12;177;25817;2;06;25;8;10
54;13;184;25886;2;06;24;7;8
54;13;182;25886;2;06;24;7;8
54;13;185;25886;2;06;24;8;10
54;13;183;25886;2;06;24;8;8
53;12;180;25887;2;17;26;6;6
54;11;166;25702;2;17;26;7;6
54;13;181;25814;2;06;26;8;9
54;13;181;25887;2;17;26;8;9
53;12;179;25814;2;06;26;8;10
53;12;178;25814;2;06;26;7;9
53;12;180;25814;2;06;26;7;8
53;12;176;25814;2;06;26;7;10
53;12;179;25887;2;17;26;8;10
54;13;185;25814;2;06;26;8;10
53;12;178;25887;2;17;26;8;9
54;13;184;25814;2;06;26;7;10
54;13;183;25814;2;06;26;7;8
54;13;182;25814;2;06;26;7;10
54;13;185;25887;2;17;26;8;10
53;12;177;25887;2;17;26;8;10
54;13;181;25886;2;06;24;8;9
53;12;177;25814;2;06;26;7;10
56;13;185;25878;2;02;27;7;7
54;13;183;25817;2;06;25;8;10
53;11;166;25878;2;02;26;7;9
53;11;169;25878;2;02;26;4;8
53;11;163;25878;2;02;26;7;8
53;11;165;25878;2;02;26;5;7
53;12;178;25881;2;06;25;7;9
56;13;184;25878;2;02;27;8;8
53;12;176;25881;2;06;25;8;9
55;12;179;25878;2;02;27;7;7
55;12;178;25878;2;02;27;8;8
55;12;177;25878;2;02;27;8;8
55;12;180;25878;2;02;27;8;9
55;12;176;25878;2;02;27;8;8
56;13;182;25878;2;02;27;8;8
53;11;167;25878;2;02;26;7;9
54;13;181;25881;2;06;25;7;9
54;13;183;25887;2;17;26;6;6
53;12;176;25886;2;06;24;7;8
53;12;177;25886;2;06;24;7;8
53;12;178;25886;2;06;24;7;10
53;12;179;25886;2;06;24;8;10
53;11;164;25878;2;02;26;7;9
54;13;184;25881;2;06;25;7;8
54;13;184;25817;2;06;25;8;10
54;13;182;25881;2;06;25;8;8
54;13;185;25881;2;06;25;7;8
54;13;183;25881;2;06;25;8;8
53;12;179;25881;2;06;25;7;8
53;12;180;25881;2;06;25;8;8
53;12;177;25881;2;06;25;7;8
53;12;180;25886;2;06;24;8;8
53;12;176;25901;2;06;25;7;9
54;13;184;25900;2;06;25;7;9
54;13;181;25901;2;06;25;7;9
54;13;185;25901;2;06;25;8;8
53;12;180;25901;2;06;25;8;8
53;12;177;25901;2;06;25;7;8
54;13;184;25901;2;06;25;7;8
53;12;179;25901;2;06;25;8;8
54;13;183;25901;2;06;25;8;8
53;12;178;25900;2;06;25;7;10
53;12;177;25900;2;06;25;8;8
53;12;176;25900;2;06;25;8;10
53;12;179;25900;2;06;25;8;10
53;12;180;25900;2;06;25;7;7
54;13;184;25887;2;17;26;8;10
53;12;178;25901;2;06;25;7;9
55;10;102;25802;2;17;34;4;8
58;13;181;25802;2;17;35;8;9
57;12;180;25802;2;17;35;8;8
57;12;179;25802;2;17;35;8;10
54;9;72;25802;2;17;33;6;6
57;12;177;25802;2;17;35;8;8
54;13;182;25901;2;06;25;8;8
57;12;176;25802;2;17;35;8;9
54;13;183;25900;2;06;25;7;7
55;10;135;25802;2;17;34;8;9
55;10;111;25802;2;17;34;6;8
55;10;106;25802;2;17;34;6;6
55;10;98;25802;2;17;34;3;9
53;9;33;25802;2;17;33;7;7
53;9;72;25802;2;17;33;5;5
57;12;178;25802;2;17;35;8;9
56;13;185;25888;2;21;27;7;7
54;13;185;25900;2;06;25;8;10
54;11;167;25888;2;21;26;5;9
54;11;163;25888;2;21;26;6;8
56;13;183;25888;2;21;27;8;9
56;13;182;25888;2;21;27;8;10
54;11;165;25888;2;21;26;5;7
56;13;184;25888;2;21;27;8;8
54;11;164;25888;2;21;26;6;7
55;12;176;25888;2;21;27;8;10
55;12;180;25888;2;21;27;8;9
55;12;177;25888;2;21;27;7;8
55;12;178;25888;2;21;27;8;7
55;12;179;25888;2;21;27;7;7
53;13;184;25877;2;16;25;7;8
56;13;181;25888;2;21;27;8;7
53;13;185;25896;2;05;25;7;10
54;13;182;25900;2;06;25;8;10
54;13;181;25900;2;06;25;7;10
56;11;165;25964;2;06;31;5;8
53;13;181;25896;2;05;25;7;9
53;13;184;25896;2;05;25;7;8
54;11;166;25888;2;21;26;7;9
53;13;182;25896;2;05;25;6;9
54;13;182;25887;2;17;26;7;10
53;10;111;25888;2;21;26;6;9
53;10;106;25888;2;21;26;7;10
53;10;135;25888;2;21;26;7;8
53;10;98;25888;2;21;26;7;6
53;10;102;25888;2;21;26;5;6
54;11;169;25888;2;21;26;7;9
53;13;183;25896;2;05;25;7;9
53;12;176;25862;2;06;25;7;9
54;13;181;25862;2;06;25;7;10
53;10;102;25860;2;06;25;6;4
53;10;135;25860;2;06;25;5;9
53;10;111;25860;2;06;25;6;7
53;10;106;25860;2;06;25;8;10
54;11;166;25860;2;06;25;6;8
53;12;177;25862;2;06;25;7;8
54;11;164;25860;2;06;25;7;8
53;12;179;25862;2;06;25;7;9
53;12;180;25862;2;06;25;7;8
53;12;178;25862;2;06;25;7;10
54;13;183;25862;2;06;25;8;8
54;13;185;25862;2;06;25;8;8
58;9;33;25871;2;18;29;0;0
53;10;98;25860;2;06;25;6;8
55;12;179;25860;2;06;26;8;10
56;13;181;25878;2;02;27;8;9
55;12;180;25860;2;06;26;6;8
55;12;178;25860;2;06;26;7;8
56;13;182;25860;2;06;26;7;7
56;13;183;25860;2;06;26;6;8
54;11;165;25860;2;06;25;5;8
55;12;176;25860;2;06;26;7;7
54;13;182;25862;2;06;25;8;8
55;12;177;25860;2;06;26;6;7
56;13;181;25860;2;06;26;7;8
56;13;185;25860;2;06;26;8;10
54;11;169;25860;2;06;25;7;10
54;11;167;25860;2;06;25;5;10
54;11;163;25860;2;06;25;5;9
56;13;184;25860;2;06;26;6;7
54;13;181;25866;2;02;25;7;9
54;13;184;25862;2;06;25;7;8
53;12;180;25866;2;02;25;8;8
53;12;177;25866;2;02;25;7;8
53;12;178;25866;2;02;25;7;9
53;12;176;25866;2;02;25;8;9
53;11;167;25864;2;08;26;6;5
54;13;185;25866;2;02;25;8;9
53;11;169;25864;2;08;26;6;9
54;13;183;25866;2;02;25;8;8
54;13;182;25866;2;02;25;8;9
53;13;185;25867;2;02;24;8;10
53;13;184;25867;2;02;24;7;8
53;13;183;25867;2;02;24;8;10
53;13;181;25867;2;02;24;6;9
54;13;184;25866;2;02;25;7;8
54;12;179;25864;2;08;26;8;8
55;13;182;25864;2;08;27;8;10
55;13;183;25864;2;08;27;8;8
55;13;184;25864;2;08;27;8;10
55;13;185;25864;2;08;27;8;8
55;13;181;25864;2;08;27;8;10
53;12;179;25866;2;02;25;7;10
54;12;180;25864;2;08;26;8;8
56;11;163;25874;2;02;30;7;9
54;12;176;25864;2;08;26;8;10
54;12;177;25864;2;08;26;8;10
53;11;163;25864;2;08;26;6;8
53;11;166;25864;2;08;26;6;9
53;11;164;25864;2;08;26;6;9
53;11;165;25864;2;08;26;7;7
54;12;178;25864;2;08;26;8;10
57;13;184;25835;2;17;30;8;8
54;10;111;25835;2;17;28;6;8
55;11;163;25835;2;17;29;6;8
55;11;169;25835;2;17;29;6;7
55;11;165;25835;2;17;29;7;7
55;11;166;25835;2;17;29;7;10
55;11;164;25835;2;17;29;7;8
57;13;183;25835;2;17;30;7;9
56;12;178;25835;2;17;29;7;10
57;13;185;25835;2;17;30;8;8
57;13;181;25835;2;17;30;7;10
54;10;135;25835;2;17;28;7;8
54;10;102;25835;2;17;28;7;4
54;10;106;25835;2;17;28;6;8
58;9;72;25871;2;18;29;0;0
57;13;182;25835;2;17;30;8;8
53;8;79;25874;2;02;29;5;8
58;13;182;25802;2;17;35;8;9
53;13;185;25877;2;16;25;8;10
53;13;181;25877;2;16;25;6;9
53;13;183;25877;2;16;25;8;10
53;13;182;25877;2;16;25;7;8
55;11;167;25835;2;17;29;5;8
53;8;71;25874;2;02;29;6;9
53;9;33;25835;2;17;28;6;7
53;8;62;25874;2;02;29;2;8
55;10;135;25874;2;02;30;7;9
56;12;179;25835;2;17;29;8;8
56;12;177;25835;2;17;29;8;8
56;12;180;25835;2;17;29;7;9
56;12;176;25835;2;17;29;8;8
55;10;111;25874;2;02;30;4;8
58;13;182;25874;2;02;31;8;8
54;10;98;25835;2;17;28;5;8
57;12;180;25874;2;02;31;7;8
57;12;177;25874;2;02;31;8;9
57;12;176;25874;2;02;31;8;8
58;13;185;25874;2;02;31;8;8
57;12;178;25874;2;02;31;8;8
58;13;183;25874;2;02;31;7;8
54;9;72;25874;2;02;29;4;8
58;13;181;25874;2;02;31;8;8
56;11;167;25874;2;02;30;6;7
56;11;165;25874;2;02;30;4;7
56;11;169;25874;2;02;30;7;10
56;11;166;25874;2;02;30;3;9
56;11;164;25874;2;02;30;6;9
58;13;184;25874;2;02;31;8;9
54;13;181;25839;2;05;25;8;9
53;12;176;25839;2;05;25;7;10
53;12;179;25839;2;05;25;7;9
53;12;180;25839;2;05;25;8;8
53;12;178;25839;2;05;25;8;9
53;12;177;25839;2;05;25;8;8
57;12;179;25874;2;02;31;8;8
54;13;185;25839;2;05;25;8;8
56;13;183;25878;2;02;27;8;9
54;13;184;25839;2;05;25;8;8
54;13;182;25839;2;05;25;7;10
55;10;106;25874;2;02;30;7;8
55;10;98;25874;2;02;30;5;8
55;10;102;25874;2;02;30;6;8
54;9;33;25874;2;02;29;6;9
54;13;183;25839;2;05;25;8;8
57;11;167;25725;2;06;31;6;7
57;11;165;25725;2;06;31;6;8
58;12;176;25725;2;06;31;8;8
54;9;72;25725;2;06;29;5;7
54;9;33;25725;2;06;29;6;8
57;11;164;25725;2;06;31;6;7
58;12;180;25725;2;06;31;8;9
57;11;169;25725;2;06;31;6;7
58;12;179;25725;2;06;31;8;8
57;11;166;25725;2;06;31;5;9
55;10;106;25725;2;06;30;7;7
55;10;98;25725;2;06;30;5;5
55;10;102;25725;2;06;30;4;9
55;10;111;25725;2;06;30;6;8
54;11;163;25702;2;17;26;6;8
56;10;102;25725;2;06;30;7;9
53;10;98;25702;2;17;26;6;9
54;12;180;25923;2;21;25;7;8
54;11;165;25702;2;17;26;5;6
54;11;167;25702;2;17;26;6;10
53;13;182;25867;2;02;24;6;8
53;10;135;25702;2;17;26;7;9
58;12;177;25725;2;06;31;8;9
53;10;111;25702;2;17;26;7;9
55;10;135;25725;2;06;30;6;10
53;13;183;25714;2;06;26;5;10
53;13;181;25714;2;06;26;6;10
53;13;185;25714;2;06;26;8;10
53;13;184;25714;2;06;26;7;7
53;13;182;25714;2;06;26;7;8
58;12;178;25725;2;06;31;8;8
53;10;106;25702;2;17;26;7;9
53;11;167;25923;2;21;25;8;7
57;11;163;25725;2;06;31;6;8
54;13;184;25727;2;17;26;8;10
53;13;181;25736;2;06;28;7;10
53;13;183;25736;2;06;28;6;9
53;13;185;25736;2;06;28;7;9
54;13;185;25727;2;17;26;8;10
53;13;184;25736;2;06;28;7;9
54;13;182;25727;2;17;26;8;10
53;11;166;25923;2;21;25;7;10
53;11;165;25923;2;21;25;7;8
53;11;164;25923;2;21;25;7;9
53;11;163;25923;2;21;25;8;9
53;11;169;25923;2;21;25;4;9
58;13;183;25802;2;17;35;8;8
53;13;182;25736;2;06;28;6;7
59;13;181;25725;2;06;32;8;8
53;8;71;25725;2;06;29;6;7
53;8;62;25725;2;06;29;5;7
53;8;79;25725;2;06;29;6;6
59;13;185;25725;2;06;32;8;8
59;13;183;25725;2;06;32;8;9
54;13;183;25727;2;17;26;8;10
59;13;182;25725;2;06;32;8;8
54;11;169;25702;2;17;26;7;9
53;12;178;25727;2;17;26;8;10
53;12;177;25727;2;17;26;8;10
53;12;176;25727;2;17;26;8;10
53;12;179;25727;2;17;26;8;10
53;12;180;25727;2;17;26;8;10
54;13;181;25727;2;17;26;8;10
59;13;184;25725;2;06;32;8;9
57;12;178;25935;2;18;27;8;9
53;13;183;25653;2;10;31;6;9
55;10;102;25935;2;18;26;4;8
55;10;98;25935;2;18;26;7;9
54;9;33;25935;2;18;25;5;7
54;9;72;25935;2;18;25;4;6
55;10;135;25935;2;18;26;7;8
57;12;179;25935;2;18;27;8;9
55;10;106;25935;2;18;26;7;7
57;12;177;25935;2;18;27;7;8
57;12;176;25935;2;18;27;8;9
58;13;184;25935;2;18;27;7;8
53;13;182;25653;2;10;31;6;9
53;13;184;25653;2;10;31;7;7
54;11;164;25702;2;17;26;7;8
57;12;180;25935;2;18;27;8;8
53;13;181;25632;2;06;26;8;10
53;12;179;25626;2;06;25;8;8
53;12;176;25626;2;06;25;8;8
54;13;183;25626;2;06;25;8;8
54;13;185;25626;2;06;25;8;8
54;13;184;25626;2;06;25;7;8
55;10;111;25935;2;18;26;6;8
54;13;182;25626;2;06;25;8;8
53;13;185;25653;2;10;31;6;9
53;13;184;25632;2;06;26;8;10
53;13;182;25632;2;06;26;7;10
53;13;185;25632;2;06;26;8;10
53;13;183;25632;2;06;26;7;8
53;8;71;25935;2;18;25;7;7
53;8;62;25935;2;18;25;6;7
54;13;181;25626;2;06;25;7;9
56;12;177;25702;2;17;27;8;8
53;13;181;25653;2;10;31;6;9
53;13;183;25928;2;17;25;7;10
53;13;184;25928;2;17;25;8;10
53;13;185;25928;2;17;25;8;10
56;12;178;25702;2;17;27;8;8
53;13;182;25928;2;17;25;7;10
56;12;176;25702;2;17;27;7;10
56;11;165;25935;2;18;26;6;8
56;12;180;25702;2;17;27;8;8
57;13;181;25702;2;17;28;8;8
57;13;185;25702;2;17;28;8;10
57;13;184;25702;2;17;28;8;8
57;13;183;25702;2;17;28;8;8
57;13;182;25702;2;17;28;7;10
56;12;179;25702;2;17;27;8;10
58;13;182;25935;2;18;27;8;9
53;13;185;25655;2;11;26;8;10
53;13;184;25655;2;11;26;8;10
53;13;183;25655;2;11;26;8;10
53;13;182;25655;2;11;26;7;10
53;13;181;25655;2;11;26;8;10
53;13;181;25928;2;17;25;8;10
58;13;183;25935;2;18;27;8;8
53;12;180;25749;2;05;25;7;8
58;13;185;25935;2;18;27;8;9
56;11;163;25935;2;18;26;7;8
56;11;169;25935;2;18;26;7;10
56;11;166;25935;2;18;26;6;9
56;11;167;25935;2;18;26;4;8
56;11;164;25935;2;18;26;7;7
58;13;181;25935;2;18;27;8;9
57;11;164;25798;2;06;28;7;6
59;7;51;25793;2;06;31;5;7
59;7;70;25793;2;06;31;7;9
59;7;97;25793;2;06;31;7;8
53;9;33;25798;2;06;26;5;8
58;12;179;25798;2;06;28;8;10
53;9;72;25798;2;06;26;5;7
57;11;167;25798;2;06;28;4;7
57;11;163;25798;2;06;28;5;9
53;13;183;25791;2;11;27;6;9
59;7;31;25793;2;06;31;5;8
54;12;177;25923;2;21;25;7;8
53;13;181;25791;2;11;27;7;10
53;13;184;25791;2;11;27;6;9
58;12;180;25798;2;06;28;7;7
56;11;167;25802;2;17;34;6;8
58;12;177;25798;2;06;28;8;8
53;13;185;25800;2;06;30;7;9
53;13;182;25800;2;06;30;6;8
53;13;184;25800;2;06;30;7;9
53;13;183;25800;2;06;30;8;10
59;13;185;25798;2;06;29;8;10
56;11;165;25802;2;17;34;6;8
59;13;181;25798;2;06;29;8;9
56;11;169;25802;2;17;34;8;9
56;11;163;25802;2;17;34;6;8
56;11;166;25802;2;17;34;8;7
56;11;164;25802;2;17;34;8;9
58;13;185;25802;2;17;35;8;10
53;12;180;25626;2;06;25;8;8
53;13;181;25800;2;06;30;7;10
55;10;106;25798;2;06;27;6;7
57;11;165;25798;2;06;28;5;7
57;11;166;25798;2;06;28;6;9
57;11;169;25798;2;06;28;7;6
58;12;176;25798;2;06;28;8;8
58;12;178;25798;2;06;28;8;9
56;10;102;25798;2;06;27;5;6
55;10;102;25798;2;06;27;3;6
53;13;185;25791;2;11;27;6;9
55;10;111;25798;2;06;27;4;7
55;10;135;25798;2;06;27;6;9
54;9;72;25798;2;06;26;5;7
59;13;182;25798;2;06;29;8;8
59;13;183;25798;2;06;29;7;7
59;13;184;25798;2;06;29;8;8
55;10;98;25798;2;06;27;4;6
53;12;178;25758;2;06;26;7;9
54;13;185;25758;2;06;26;7;7
55;13;182;25923;2;21;26;7;8
55;13;184;25923;2;21;26;7;8
55;13;181;25923;2;21;26;7;8
55;13;183;25923;2;21;26;7;8
54;12;176;25923;2;21;25;7;8
53;12;179;25758;2;06;26;7;7
54;12;179;25923;2;21;25;7;10
53;12;177;25758;2;06;26;7;7
53;12;180;25758;2;06;26;8;8
53;12;176;25758;2;06;26;8;8
54;13;182;25758;2;06;26;8;8
54;13;183;25758;2;06;26;8;8
53;13;182;25791;2;11;27;6;9
55;13;185;25923;2;21;26;7;10
54;13;185;25749;2;05;25;7;8
53;12;177;25749;2;05;25;7;8
53;12;176;25749;2;05;25;8;8
53;12;178;25749;2;05;25;8;8
53;12;179;25749;2;05;25;7;8
54;13;182;25749;2;05;25;8;8
54;12;178;25923;2;21;25;7;8
54;13;184;25749;2;05;25;7;8
54;13;184;25758;2;06;26;7;7
54;13;181;25749;2;05;25;8;8
53;13;183;25753;2;18;26;8;10
53;13;185;25753;2;18;26;8;10
53;13;184;25753;2;18;26;7;8
53;13;181;25753;2;18;26;7;10
53;13;182;25753;2;18;26;8;10
54;13;183;25749;2;05;25;7;8
54;13;184;25782;2;06;27;7;7
54;13;181;25758;2;06;26;8;9
54;13;183;25778;2;06;26;7;7
54;13;184;25778;2;06;26;7;10
54;13;185;25778;2;06;26;8;10
53;12;178;25782;2;06;27;7;9
54;13;181;25778;2;06;26;8;9
54;13;181;25782;2;06;27;8;8
53;12;179;25778;2;06;26;8;10
53;12;176;25782;2;06;27;7;7
53;12;179;25782;2;06;27;6;7
54;13;185;25782;2;06;27;6;7
54;13;182;25782;2;06;27;7;7
53;12;177;25782;2;06;27;7;7
53;12;180;25782;2;06;27;7;7
54;13;183;25782;2;06;27;7;7
53;12;177;25919;2;06;25;8;10
54;13;181;25919;2;06;25;7;10
54;13;185;25919;2;06;25;8;10
54;13;184;25919;2;06;25;8;10
54;13;183;25919;2;06;25;8;9
54;13;182;25919;2;06;25;7;9
54;13;182;25778;2;06;26;7;10
53;12;180;25919;2;06;25;8;9
58;13;184;25802;2;17;35;8;8
53;12;179;25919;2;06;25;8;10
53;12;176;25919;2;06;25;7;9
53;12;177;25778;2;06;26;7;10
53;12;176;25778;2;06;26;7;10
53;12;180;25778;2;06;26;7;7
53;12;178;25778;2;06;26;8;9
53;12;178;25919;2;06;25;7;10
59;8;79;27151;2;21;23;8;10
59;8;62;27151;2;21;23;8;10
59;8;71;27151;2;21;23;7;10
59;8;71;27141;2;06;23;7;7
57;7;31;27143;2;18;21;6;8
57;7;70;27143;2;18;21;7;7
58;7;70;27151;2;21;22;7;8
58;8;79;27143;2;18;21;7;9
58;8;71;27143;2;18;21;6;8
57;7;97;27143;2;18;21;5;8
59;8;79;27141;2;06;23;8;9
59;9;33;27143;2;18;22;5;8
59;9;72;27143;2;18;22;6;8
57;7;51;27143;2;18;21;7;6
58;8;62;27143;2;18;21;7;9
58;7;51;27151;2;21;22;7;9
58;7;31;27151;2;21;22;5;8
58;7;97;27151;2;21;22;3;6
58;7;97;27141;2;06;22;6;6
59;8;62;27141;2;06;23;6;7
